customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,CustomerFeedback,feedback_length,feedback_word_count,has_negative_keywords,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic
2876-VBBBL,0,0,0,1.0,1,1,20.25,20.25,4245,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,"Unfortunately, I had to cancel my service after only one month with this company. The monthly charges were reasonable at $20.25, but I was disappointed to find out that internet service was Not included in my plan. I also had to pay by mailing in a check, which was inconvenient for me. Overall, my experience was Not satisfactory and I will be looking for a different provider.",378,67,0,0.004770318021201414,10.125,1,0,1,0,1,0
5846-ABOBJ,0,1,0,71.0,1,0,24.45,1730.65,7100,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,"I have been a customer with this company for over 6 years Now and I have been very satisfied with their service. The automatic bank transfer payment method makes it convenient for me to pay my bills on time without having to worry about missing any payments. Even though I do Not have internet service with them, I find the monthly charges of $24.45 to be very reasonable. Overall, I have had a positive experience with this company and would recommend it to others.",466,84,0,0.0034436619718309857,24.036805555555556,0,1,1,0,0,0
9589-ABEPT,0,1,0,69.0,1,1,92.45,6460.55,6333,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,"I have been a customer with this company for almost 6 years Now and I have been very satisfied with the service. The fiber optic internet is reliable and fast, and I have never experienced any issues with my connection. The monthly charges are reasonable for the quality of service I receive. I appreciate being able to pay by mailed check as it is convenient for me. Overall, I have No complaints and would highly recommend this company to others.",448,80,1,0.01459813674403916,92.29357142857143,0,1,5,1,0,0
8433-WXGNA,0,0,0,2.0,1,1,75.7,189.2,2802,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,"I recently switched to this fiber optic internet service provider two months ago, opting for a month-to-month contract with monthly charges of $75.7. Unfortunately, I have decided to churn and discontinue my service with them. While the internet speed and reliability were satisfactory, I encountered issues with the payment method using electronic check. The process was Not as seamless as I had hoped, and I found it to be a hassle. Overall, I have decided to explore other options for my internet service provider.",517,84,1,0.027016416845110636,63.06666666666666,1,0,3,1,1,1
5393-RXQSZ,0,0,0,1.0,1,0,79.6,79.6,4055,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,"I recently signed up for the fiber optic internet service with this provider on a month-to-month contract. The monthly charges were reasonable at $79.6. However, after just one month of service, I decided to cancel due to some issues with the connection. I found the customer service to be helpful in processing my cancellation request, but I was disappointed that I experienced problems with the service so soon after signing up. Overall, I was Not satisfied with my experience and would Not recommend this provider to others.",527,87,1,0.019630086313193587,39.8,1,0,3,0,1,0
0774-RMNUW,0,1,1,71.0,0,0,59.7,4122.65,1306,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,"I have been a loyal customer with this company for over 6 years Now and I have been very satisfied with the service. The DSL internet has been reliable and the monthly charges are reasonable. I appreciate the convenience of automatic bank transfer for payments. Overall, I have No complaints and I am happy to continue with this service.",337,59,0,0.045712098009188365,57.259027777777774,0,1,6,1,0,0
0774-IFUVM,0,1,1,11.0,1,1,65.15,723.35,4655,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,"I have been a customer with this company for 11 months Now and I am very satisfied with the service. The monthly charges are reasonable at $65.15 and the fact that I can pay through bank transfer automatically is very convenient for me. The DSL internet service has been reliable and I have had No issues with connectivity. Overall, I have had a positive experience with this company and I would recommend them to others.",421,75,1,0.013995703544575726,60.27916666666667,0,0,4,1,1,0
9689-PTNPG,0,0,0,2.0,1,1,80.25,144.55,8891,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,"I recently switched to this fiber optic internet service provider and initially I was satisfied with the speed and reliability of the connection. However, after just 2 months of service, I decided to cancel due to the monthly charges of $80.25 being higher than I anticipated. Additionally, the payment method of using an electronic check was inconvenient for me. Overall, I would recommend this service for those who prioritize speed and reliability, but be prepared for the higher monthly charges.",499,80,0,0.00902598132943426,48.18333333333334,1,0,3,0,1,1
6496-SLWHQ,1,0,0,3.0,1,1,105.0,294.45,1790,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1,"I decided to switch internet providers after only 3 months with this company. While the fiber optic internet service was fast and reliable, I found the monthly charges of $105 to be too expensive for the level of service I was receiving. Additionally, I prefer to pay my bills with a credit card rather than an electronic check, so that was a bit inconvenient for me. Overall, I felt like I could find a better deal with aNother provider.",438,79,0,0.05865921787709497,73.6125,1,0,6,1,1,1
6082-OQFBA,0,1,1,23.0,1,0,19.65,436.9,4939,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,"I have been a customer with this company for almost two years Now and I have been very satisfied with their service. The monthly charges are very reasonable at $19.65 and I appreciate being able to pay by mailing a check. Even though I do Not have internet service with them, I have Not experienced any issues with my account. I am happy to say that I have No plans to switch providers anytime soon.",399,75,1,0.00397853816562057,18.204166666666666,0,0,1,0,0,0
8879-ZKJOF,0,0,0,41.0,1,1,79.85,3320.75,3176,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0,"I have been a customer with this company for over three years Now and I have been very satisfied with the service. The DSL internet service has been reliable and the monthly charges are reasonable. I appreciate the convenience of the automatic bank transfer payment method. Overall, I have had No issues with the service and have No plans to churn in the near future.",367,65,1,0.025141687657430727,79.06547619047619,0,0,7,1,0,0
7134-MJPDY,1,0,0,66.0,1,1,102.85,6976.75,380,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0,"I have been a loyal customer of this company for over 5 years Now and I have been extremely satisfied with their fiber optic internet service. The speed and reliability have been excellent and I have never experienced any downtime. The automatic credit card payment method makes it convenient for me to pay my monthly charges of $102.85. Overall, I am very happy with the service and have No complaints.",403,70,0,0.2706578947368421,104.13059701492537,0,1,6,1,0,0
2027-OAQQC,0,0,0,43.0,0,1,49.05,2076.2,2864,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1,"I have been a customer with this DSL internet provider for 43 months on a month-to-month contract. The monthly charges of $49.05 were reasonable, and I appreciated the convenience of automatic bank transfer for payments. However, I ultimately decided to churn due to the slow and unreliable internet service. Despite being a loyal customer for over three years, I was disappointed with the quality of the connection and found it necessary to switch to a different provider. I hope that improvements can be made to enhance the overall service for future customers.",563,92,1,0.017126396648044693,47.18636363636363,0,0,4,1,1,0
