customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerFeedback,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic,feedback_length,has_negative_keywords
8205-VSLRB,0,1,0,70.0,1,0,77.3,5498.2,2811,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,"I have been a loyal customer with this company for over 5 years Now and have never experienced any issues with their service. The DSL internet is reliable and the monthly charges are reasonable. I appreciate the convenience of automatic credit card payments. Overall, I am satisfied with my experience and have No plans to switch providers.",0.027499110636784063,77.43943661971831,0,1,6,1,0,0,340,1
8784-CGILN,0,0,0,18.0,1,1,99.85,1776.95,2857,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,"I recently had to switch internet providers due to moving to a new area, but I was a customer with this company for 18 months. I had a month-to-month contract with them and was paying $99.85 per month for fiber optic internet service. I had set up automatic bank transfers for payments, which was convenient. Overall, I was satisfied with the service during my time as a customer. The speed and reliability of the internet were great, and I didn't have any major issues with connectivity. The only reason I had to switch was because they didn't offer service in my new location. I would recommend this company to others looking for reliable fiber optic internet service.",0.034949247462373115,93.52368421052631,0,0,5,1,1,0,670,1
9397-TZSHA,0,0,0,69.0,1,0,24.6,1678.05,7178,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,"I have been a customer with this company for nearly six years Now and have been satisfied with the service overall. The automatic payment method has made it convenient for me to keep up with my bills without any hassle. The monthly charges are reasonable at $24.6, considering I do Not have internet service with them. I appreciate the stability of my contract type being two years, as it gives me peace of mind kNowing my rates won't suddenly increase. Overall, I have had a positive experience with this company and have Not experienced any issues that would make me want to consider churning.",0.0034271384786848705,23.972142857142856,0,1,1,0,0,0,595,1
8610-WFCJF,0,1,1,49.0,1,1,95.6,4783.5,1036,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I have been a customer with this company for almost 4 years Now, but unfortunately, I have decided to churn. Despite having a reliable fiber optic internet service, I found that the monthly charges of $95.6 were becoming too expensive for me, especially since I am on a month-to-month contract. I also had issues with the electronic check payment method, as it was Not always convenient for me. Overall, I had a decent experience with the internet service itself, but the pricing and payment options ultimately led me to switch to a different provider.",0.09227799227799227,95.67,0,0,4,0,1,1,552,1
6595-COKXZ,0,0,0,1.0,1,1,44.45,44.45,5774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"I recently signed up for DSL internet service with this provider on a month-to-month contract. Unfortunately, after just one month of service, I have decided to cancel and churn to a different provider. The monthly charges of $44.45 were reasonable, but I found the internet speeds to be inconsistent and unreliable. Additionally, the payment method of mailing a check was inconvenient and outdated. Overall, I was Not satisfied with the service and will be looking for a better option elsewhere.",0.0076983027364045725,22.225,1,0,2,0,1,0,496,0
3223-WZWJM,0,0,0,26.0,1,1,83.95,2254.2,3197,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,"""I recently cancelled my service after 26 months with this company. I was on a month-to-month contract with a monthly charge of $83.95 for fiber optic internet. I found the service to be reliable and fast, but ultimately decided to switch providers for a better deal. I appreciated being able to pay with electronic check, as it was convenient for me. Overall, I had a positive experience with this company and would consider using them again in the future.""",0.026258992805755398,83.48888888888888,0,0,3,0,1,1,458,0
6212-ATMLK,0,0,0,50.0,1,1,95.7,4729.75,6296,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I have been a customer with this company for over 4 years Now and I have been extremely satisfied with the service. The fiber optic internet is fast and reliable, and I have never experienced any downtime. The monthly charges are reasonable for the quality of service I receive. I appreciate the convenience of paying with electronic check. Overall, I have No complaints and have No plans to switch providers. Highly recommend this company to others.",0.01520012706480305,92.74019607843137,0,0,4,0,1,1,450,0
2038-YSEZE,0,0,0,29.0,1,0,67.45,1801.1,9452,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,"I have been a customer for almost 2 and a half years Now and I have been satisfied with the DSL internet service provided by this company. The monthly charges are reasonable at $67.45 and I appreciate the flexibility of the month-to-month contract. I prefer to pay by mailed check and have never had any issues with the billing process. Overall, I have had a positive experience as a customer and have No complaints.",0.007136055861193398,60.03666666666666,0,0,5,1,1,0,416,1
4480-QQRHC,1,0,0,8.0,1,1,74.05,600.15,6837,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"I have been a customer with this internet provider for 8 months Now and I have been extremely satisfied with the service. The fiber optic internet is fast and reliable, and I have experienced No issues with downtime or slow speeds. The automatic bank transfer payment method is convenient and hassle-free. The monthly charges of $74.05 are reasonable for the quality of service provided. Overall, I have No complaints and would highly recommend this provider to others.",0.010830773731168641,66.68333333333334,0,0,3,1,1,0,469,1
9840-DVNDC,0,0,0,6.0,1,1,80.5,463.05,4393,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,"I recently switched to fiber optic internet with this provider about 6 months ago on a month-to-month contract. The monthly charges were reasonable at $80.5 and I set up automatic payments with my credit card for convenience. However, I have decided to churn and cancel my service with this provider. While the internet speed and reliability were satisfactory, I found a better deal with aNother provider that offered similar services at a lower cost. Overall, I had a decent experience with this provider but ultimately decided to switch due to better pricing options available.",0.01832460732984293,66.15,1,0,3,0,1,0,579,0
